#  X   Y
	 124	 -11.000000
	 125	 -7.000000
	 126	 -11.000000
	 127	 -13.000000
	 128	 -7.500000
	 129	 2.000000
	 130	 -1.500000
	 131	 -13.500000
	 132	 -13.000000
	 133	 -5.000000
	 134	 -1.500000
	 135	 4.000000
	 136	 3.500000
	 137	 2.500000
	 138	 -1.000000
	 139	 -4.500000
	 140	 -2.500000
	 141	 -3.500000
	 142	 -12.500000
	 143	 -7.500000
	 144	 7.000000
	 145	 19.500000
	 146	 18.500000
	 147	 21.500000
	 148	 26.500000
	 149	 32.000000
	 150	 31.500000
	 151	 30.500000
	 152	 37.500000
	 153	 39.000000
	 154	 28.000000
	 155	 20.500000
	 156	 12.000000
	 157	 1.000000
	 158	 -15.500000
	 159	 -24.000000
	 160	 -21.000000
	 161	 -16.500000
	 162	 -14.500000
	 163	 -7.000000
	 164	 -5.000000
	 165	 -7.500000
	 166	 -19.500000
	 167	 -25.000000
	 168	 -26.000000
	 169	 -26.000000
	 170	 -28.000000
	 171	 -19.000000
	 172	 -8.500000
	 173	 -0.500000
	 174	 2.000000
	 175	 2.500000
	 176	 0.000000
	 177	 -0.500000
	 178	 3.000000
	 179	 8.000000
	 180	 13.500000
	 181	 14.500000
	 182	 14.000000
	 183	 16.000000
	 184	 8.500000
	 185	 -7.000000
	 186	 -15.500000
	 187	 -22.500000
	 188	 -26.500000
	 189	 -24.000000
	 190	 -18.500000
	 191	 -8.000000
	 192	 -1.000000
	 193	 3.000000
	 194	 12.000000
	 195	 18.500000
	 196	 18.000000
	 197	 12.500000
	 198	 13.500000
	 199	 13.000000
	 200	 11.000000
	 201	 5.000000
	 202	 4.500000
	 203	 4.000000
	 204	 6.500000
	 205	 5.500000
	 206	 8.500000
	 207	 12.500000
	 208	 14.000000
	 209	 12.500000
	 210	 16.500000
	 211	 22.500000
	 212	 26.000000
	 213	 27.000000
	 214	 25.500000
	 215	 22.500000
	 216	 22.000000
	 217	 16.000000
	 218	 4.000000
	 219	 -9.500000
	 220	 -14.500000
	 221	 -16.500000
	 222	 -16.500000
	 223	 -21.000000
	 224	 -21.000000
	 225	 -14.000000
	 226	 -3.000000
	 227	 2.000000
	 228	 4.000000
	 229	 5.000000
	 230	 7.000000
	 231	 8.000000
	 232	 4.500000
	 233	 -1.000000
	 234	 -7.500000
	 235	 -11.500000
	 236	 -12.000000
	 237	 -12.000000
	 238	 -14.000000
	 239	 -20.000000
	 240	 -21.500000
	 241	 -20.000000
	 242	 -20.000000
	 243	 -21.500000
	 244	 -19.500000
	 245	 -16.500000
	 246	 -8.500000
	 247	 1.000000
	 248	 8.000000
	 249	 14.500000
	 250	 22.500000
	 251	 24.500000
	 252	 26.000000
	 253	 21.500000
	 254	 13.500000
	 255	 10.000000
	 256	 6.500000
	 257	 2.500000
	 258	 0.000000
	 259	 -0.500000
	 260	 3.500000
	 261	 1.000000
	 262	 -5.500000
	 263	 -12.500000
	 264	 -18.500000
	 265	 -22.000000
	 266	 -25.500000
	 267	 -24.000000
	 268	 -19.500000
	 269	 -19.000000
	 270	 -13.500000
	 271	 -6.500000
	 272	 0.500000
	 273	 -0.500000
	 274	 -5.000000
	 275	 -6.000000
	 276	 -3.000000
	 277	 -2.000000
	 278	 -8.000000
	 279	 -15.500000
	 280	 -11.500000
	 281	 -5.000000
	 282	 0.500000
	 283	 2.500000
	 284	 2.500000
	 285	 3.500000
	 286	 5.000000
	 287	 1.500000
	 288	 -4.500000
	 289	 -12.000000
	 290	 -15.500000
	 291	 -11.500000
	 292	 -3.500000
	 293	 0.500000
	 294	 1.500000
	 295	 2.000000
	 296	 3.000000
	 297	 1.000000
	 298	 -8.500000
	 299	 -19.500000
	 300	 -19.500000
	 301	 -11.500000
	 302	 -1.500000
	 303	 8.500000
	 304	 23.500000
	 305	 34.500000
	 306	 41.500000
	 307	 41.500000
	 308	 33.000000
	 309	 22.500000
	 310	 16.000000
	 311	 12.500000
	 312	 11.000000
	 313	 7.500000
	 314	 -1.000000
	 315	 -7.000000
	 316	 -17.500000
	 317	 -32.500000
	 318	 -47.000000
	 319	 -56.000000
	 320	 -53.500000
	 321	 -41.000000
	 322	 -23.500000
	 323	 -1.500000
	 324	 16.500000
	 325	 23.000000
	 326	 26.500000
	 327	 30.500000
	 328	 26.500000
	 329	 14.500000
	 330	 4.500000
	 331	 5.500000
	 332	 12.000000
	 333	 15.000000
	 334	 7.500000
	 335	 -0.500000
	 336	 -4.000000
	 337	 -7.000000
	 338	 -12.000000
	 339	 -17.000000
	 340	 -17.500000
	 341	 -11.500000
	 342	 3.500000
	 343	 20.000000
	 344	 27.000000
	 345	 25.500000
	 346	 27.000000
	 347	 26.500000
	 348	 22.500000
	 349	 8.500000
	 350	 -6.500000
	 351	 -9.000000
	 352	 -5.500000
	 353	 -4.500000
	 354	 -5.000000
	 355	 -3.000000
	 356	 4.500000
	 357	 10.500000
	 358	 9.000000
	 359	 0.000000
	 360	 -7.500000
	 361	 -10.000000
	 362	 -9.000000
	 363	 -8.000000
	 364	 -11.500000
	 365	 -15.000000
	 366	 -8.000000
	 367	 -1.500000
	 368	 -0.500000
	 369	 -10.500000
	 370	 -20.500000
	 371	 -18.500000
	 372	 -13.500000
	 373	 -11.500000
	 374	 -12.500000
	 375	 -9.500000
	 376	 3.000000
	 377	 15.500000
	 378	 19.000000
	 379	 23.000000
	 380	 19.500000
	 381	 20.500000
	 382	 26.000000
	 383	 26.500000
	 384	 23.000000
	 385	 23.000000
	 386	 22.000000
	 387	 26.500000
	 388	 26.500000
	 389	 18.000000
	 390	 10.000000
	 391	 7.000000
	 392	 -1.000000
	 393	 -9.500000
	 394	 -18.500000
	 395	 -24.500000
	 396	 -26.500000
	 397	 -27.500000
	 398	 -27.000000
	 399	 -21.500000
	 400	 -18.500000
	 401	 -8.000000
	 402	 -1.000000
	 403	 5.000000
	 404	 8.500000
	 405	 8.500000
	 406	 9.000000
	 407	 11.500000
	 408	 5.500000
	 409	 1.500000
	 410	 0.000000
	 411	 1.000000
	 412	 2.500000
	 413	 4.500000
	 414	 5.000000
	 415	 13.500000
	 416	 26.500000
	 417	 31.500000
	 418	 36.000000
	 419	 37.000000
	 420	 33.000000
	 421	 34.500000
	 422	 22.500000
	 423	 6.500000
	 424	 -2.500000
	 425	 -13.000000
	 426	 -27.500000
	 427	 -38.500000
	 428	 -58.500000
	 429	 -69.500000
	 430	 -81.000000
	 431	 -88.000000
	 432	 -85.000000
	 433	 -79.000000
	 434	 -69.000000
	 435	 -46.500000
	 436	 -26.000000
	 437	 -5.500000
	 438	 8.500000
	 439	 20.000000
	 440	 37.500000
	 441	 47.000000
	 442	 45.500000
	 443	 47.000000
	 444	 49.000000
	 445	 42.500000
	 446	 33.000000
	 447	 28.000000
	 448	 17.000000
	 449	 16.000000
	 450	 7.000000
	 451	 -1.500000
	 452	 0.000000
	 453	 -8.000000
	 454	 -16.000000
	 455	 -10.000000
	 456	 -17.000000
	 457	 -21.500000
	 458	 -18.000000
	 459	 -8.500000
	 460	 3.500000
	 461	 3.000000
	 462	 -2.500000
	 463	 10.000000
	 464	 28.500000
	 465	 25.000000
	 466	 15.000000
	 467	 8.000000
	 468	 5.000000
	 469	 5.000000
	 470	 -7.000000
	 471	 -24.500000
	 472	 -34.000000
	 473	 -42.000000
	 474	 -35.000000
	 475	 -24.500000
	 476	 -29.000000
	 477	 -31.500000
	 478	 -18.500000
	 479	 4.000000
	 480	 20.500000
	 481	 21.000000
	 482	 20.500000
	 483	 37.000000
	 484	 51.500000
	 485	 49.500000
	 486	 45.500000
	 487	 41.000000
	 488	 37.000000
	 489	 33.000000
	 490	 24.000000
	 491	 11.500000
	 492	 6.500000
	 493	 -4.000000
	 494	 -11.500000
	 495	 -9.000000
	 496	 -10.500000
	 497	 -19.000000
	 498	 -23.000000
	 499	 -32.000000
	 500	 -35.500000
	 501	 -34.500000
	 502	 -43.000000
	 503	 -47.000000
	 504	 -38.500000
	 505	 -31.500000
	 506	 -26.000000
	 507	 -14.000000
	 508	 -7.500000
	 509	 0.500000
	 510	 15.500000
	 511	 28.000000
	 512	 42.000000
	 513	 52.500000
	 514	 50.000000
	 515	 49.500000
	 516	 50.500000
	 517	 34.500000
	 518	 17.000000
	 519	 -0.500000
	 520	 -7.000000
	 521	 -9.000000
	 522	 -11.500000
	 523	 -22.000000
	 524	 -20.500000
	 525	 -15.000000
	 526	 -12.000000
	 527	 -15.000000
	 528	 -15.500000
	 529	 -12.500000
	 530	 -1.500000
	 531	 9.000000
	 532	 7.500000
	 533	 1.000000
	 534	 -7.000000
	 535	 -17.500000
	 536	 -23.000000
	 537	 -30.500000
	 538	 -38.000000
	 539	 -39.500000
	 540	 -24.000000
	 541	 -11.500000
	 542	 0.500000
	 543	 7.000000
	 544	 7.000000
	 545	 0.500000
	 546	 4.500000
	 547	 8.500000
	 548	 22.000000
	 549	 29.500000
	 550	 29.500000
	 551	 42.500000
	 552	 56.500000
	 553	 52.500000
	 554	 35.500000
	 555	 15.500000
	 556	 1.500000
	 557	 -1.500000
	 558	 -0.500000
	 559	 -0.500000
	 560	 0.500000
	 561	 0.500000
	 562	 5.500000
	 563	 16.500000
	 564	 11.500000
	 565	 -6.000000
	 566	 -10.000000
	 567	 -5.000000
	 568	 0.000000
	 569	 -3.000000
	 570	 -10.500000
	 571	 -9.500000
	 572	 -6.500000
	 573	 -10.500000
	 574	 -14.500000
	 575	 -16.500000
	 576	 -19.000000
	 577	 -17.000000
	 578	 -8.500000
	 579	 -2.500000
	 580	 1.500000
	 581	 8.500000
	 582	 20.500000
	 583	 29.500000
	 584	 28.000000
	 585	 25.500000
	 586	 27.000000
	 587	 22.500000
	 588	 11.000000
	 589	 -1.000000
	 590	 -5.000000
	 591	 -5.000000
	 592	 -10.000000
	 593	 -19.000000
	 594	 -26.500000
	 595	 -31.000000
	 596	 -32.500000
	 597	 -34.000000
	 598	 -36.500000
	 599	 -39.000000
	 600	 -33.000000
	 601	 -16.000000
	 602	 1.000000
	 603	 6.500000
	 604	 3.500000
	 605	 5.500000
	 606	 13.500000
	 607	 14.500000
	 608	 6.500000
	 609	 -2.500000
	 610	 -1.000000
	 611	 8.000000
	 612	 13.500000
	 613	 14.500000
	 614	 15.000000
	 615	 13.500000
	 616	 11.500000
	 617	 9.000000
	 618	 6.000000
	 619	 2.000000
	 620	 -3.500000
	 621	 -2.500000
	 622	 4.500000
	 623	 9.000000
	 624	 7.000000
	 625	 6.000000
	 626	 8.000000
	 627	 8.500000
	 628	 4.000000
	 629	 -2.000000
	 630	 -4.000000
	 631	 -4.000000
	 632	 -6.500000
	 633	 -10.000000
	 634	 -10.000000
	 635	 -8.500000
	 636	 -7.000000
	 637	 -6.000000
	 638	 -4.500000
	 639	 -2.000000
